Produto,Descrição,"Pontos Qualificaveis","Pontos Bonificaveis","Preço Venda Sugerido","Preço Consultor","Margem Lucro na Revenda",QTD EM CASA - FECHADOS,"Valor Em Estoque","Valor Investido",QTD EM CASA - ABERTOS
TOTALL,,,,,,,133,"R$ 9.181,36","R$ 4.540,22",6
#,#,#,#,#,#,#,#,#,#,#
17098,SHAKE H+ HINODE - BANANA SEM LACTOSE 550G,24.00,24.00,"R$ 99,90","R$ 47,95",108.34 %,,0,0,
17099,HND ÁGUA DE COCO,19.00,19.00,"R$ 112,80","R$ 78,96",42.86 %,,0,0,
17100,"HND ÔMEGA 3, 6 e 9",22.03,22.03,"R$ 99,00","R$ 44,55",122.22 %,,0,0,
17101,HND PRIMULA E BORRAGEM,21.00,23.05,"R$ 80,00","R$ 48,00",66.67 %,,0,0,
17102,HND POLIVITAMINICO HOMEM,24.00,24.91,"R$ 85,00","R$ 51,00",66.67 %,,0,0,
17103,HND POLIVITAMINICO MULHER,24.00,24.91,"R$ 85,00","R$ 51,00",66.67 %,,0,0,
17104,HND COLÁGENO,33.27,33.27,"R$ 139,00","R$ 66,54",108.90 %,,0,0,
17106,HND CÁLCIO e VITAMINA D,23.00,24.72,"R$ 85,00","R$ 51,00",66.67 %,,0,0,
17107,"HND CABELO, PELE e UNHA",27.75,22.50,"R$ 95,00","R$ 57,00",66.67 %,,0,0,
17109,HND DIAMOND ENERGY DRINK - LIMÃO E HORTELÃ,21.00,21.00,"R$ 108,00","R$ 75,60",42.86 %,,0,0,
17110,HND DIAMOND ENERGY DRINK - ZERO AÇUCAR,21.00,21.00,"R$ 108,00","R$ 75,60",42.86 %,,0,0,
17502,HND BCAA 4.1.1,26.00,26.00,"R$ 110,00","R$ 66,00",66.67 %,,0,0,
17503,HND GLUTAMINA,24.00,26.14,"R$ 110,00","R$ 66,00",66.67 %,,0,0,
17504,HND PRE-TREINO,25.00,25.00,"R$ 106,00","R$ 63,60",66.67 %,,0,0,
17505,BARRA DE PROTEÍNA DOLCE DI LATTE,4.60,4.82,"R$ 19,90","R$ 11,94",66.67 %,,0,0,
17506,BARRA DE PROTEÍNA HND BROWNIE VEGANA,4.60,4.82,"R$ 19,90","R$ 11,94",66.67 %,,0,0,
17507,BARRA DE PROTEÍNA HND AÇAI / CRANBERRY,4.60,4.60,"R$ 19,00","R$ 11,40",66.67 %,,0,0,
17508,BARRA DE PROTEÍNA HND ALFAJOR,4.60,4.82,"R$ 19,90","R$ 11,94",66.67 %,,0,0,
17512,PASTA DE AMENDOIM INTEGRAL,5.98,5.98,"R$ 29,90","R$ 17,94",66.67 %,,0,0,
17513,PASTA DE AMENDOIM INTEGRAL COM CACAU,8.00,8.00,"R$ 41,90","R$ 17,94",133.56 %,,0,0,
17514,CAFÉ GOURMET HND,4.50,4.50,"R$ 32,00","R$ 14,40",122.22 %,,0,0,
17517,CAFÉ VERDE EM CÁPSULAS HND,20.00,20.00,"R$ 69,90","R$ 41,94",66.67 %,,0,0,
17518,CREATINA HND,16.00,16.00,"R$ 69,90","R$ 41,95",66.63 %,,0,0,
17520,ACTIFLEX COLAGENO TIPO 2,41.70,42.00,"R$ 140,00","R$ 84,00",66.67 %,,0,0,
17521,SLIM MAX,42.00,42.00,"R$ 140,00","R$ 84,00",66.67 %,,0,0,
17522,YOGOFIBER MORANGO HND,7.18,7.18,"R$ 35,90","R$ 21,54",66.67 %,,0,0,
17523,GRANOLA BANANA HND,7.18,7.18,"R$ 29,90","R$ 17,94",66.67 %,,0,0,
17524,GRANOLA CRANBERRY HND,7.18,7.18,"R$ 29,90","R$ 17,94",66.67 %,,0,0,
17525,YOGOFIBER VANILLA HND,7.18,7.18,"R$ 35,90","R$ 21,54",66.67 %,,0,0,
17526,BARRA DE PROTEÍNA COOKIES C/ CHOCOLATE HND 60G,4.60,4.82,"R$ 19,90","R$ 11,94",66.67 %,,0,0,
17527,SUCO DETOX GREEN MAX -150G,27.00,27.99,"R$ 85,00","R$ 51,00",66.67 %,,0,0,
17528,HND KIT EXPERIENCE 7 DIAS SHAKE/CHA,22.00,22.00,"R$ 99,90","R$ 59,94",66.67 %,,0,0,
17529,HND ACIDO HIALURONICO C/ COLAGENO.,50.20,55.25,"R$ 175,00","R$ 105,00",66.67 %,2,"R$ 350,00","R$ 210,00",
17532,HND IMMUNITY COMPLEX,28.39,28.39,"R$ 89,90","R$ 53,94",66.67 %,2,"R$ 179,80","R$ 107,88",
17533,HND SHAKE TRIPLE CHOCOLATE 450G,26.40,26.40,"R$ 109,90","R$ 65,94",66.67 %,,0,0,
17534,HND SHAKE VANILLA 450G,26.40,26.40,"R$ 109,90","R$ 65,94",66.67 %,1,"R$ 109,90","R$ 65,94",
17535,HND SHAKE MORANGO 450G,26.40,26.40,"R$ 109,90","R$ 65,94",66.67 %,,0,0,
17536,HND SHAKE DOCE DE LEITE C/ COCO 450G,26.40,26.40,"R$ 109,90","R$ 65,94",66.67 %,,0,0,
17537,HND SHAKE BANANA LACTOSE FREE 450G,25.00,25.00,"R$ 115,90","R$ 69,54",66.67 %,,0,0,
17538,HND SHAKE FRUTAS VERMELHAS 450G,26.40,26.40,"R$ 109,90","R$ 65,94",66.67 %,,0,0,
17544,HND OMEGA 3,24.98,24.98,"R$ 99,90","R$ 59,94",66.67 %,,0,0,
18000,H+ BARRA DE AÇAÍ - DISPLAY COM 10,21.00,21.00,"R$ 99,00","R$ 64,00",54.69 %,,0,0,
18001,BOMB MÁSCARA VOLUME INSTANTANEO PLUMPING,10.10,10.10,"R$ 74,90","R$ 19,90",276.38 %,,0,0,
18002,BOMB MÁSCARA VOLUME INSTANTANEO CURLING,10.10,10.10,"R$ 74,90","R$ 19,90",276.38 %,,0,0,
18003,GEL EFFECT KERATIN - ESMALTE JADE Nº 15,2.56,2.56,"R$ 42,90","R$ 4,99",759.72 %,,0,0,
18004,GEL EFFECT KERATIN - ESMALTE PEARL ROSE Nº 18,2.56,2.56,"R$ 42,90","R$ 4,99",759.72 %,,0,0,
18005,GEL EFFECT KERATIN - ESMALTE AFRICA Nº 44,2.56,2.56,"R$ 42,90","R$ 4,99",759.72 %,,0,0,
18006,GEL EFFECT KERATIN - ESMALTE FIESTA Nº 45,2.56,2.56,"R$ 42,90","R$ 4,99",759.72 %,,0,0,
18007,GEL EFFECT KERATIN - ESMALTE LUXURY Nº 47,11.00,11.00,"R$ 39,00","R$ 19,50",100.00 %,,0,0,
18008,GEL EFFECT KERATIN - ESMALTE EDEN WHITE Nº 50,2.56,2.56,"R$ 42,90","R$ 4,99",759.72 %,,0,0,
18009,GEL EFFECT KERATIN - ESMALTE PINK & MILK Nº 51,2.56,2.56,"R$ 42,90","R$ 4,99",759.72 %,,0,0,
18010,GEL EFFECT KERATIN - ESMALTE PORTOFINO GREEN Nº 54,2.56,2.56,"R$ 42,90","R$ 4,99",759.72 %,,0,0,
18011,GEL EFFECT KERATIN - ESMALTE PROVENCE Nº 56,2.56,2.56,"R$ 42,90","R$ 4,99",759.72 %,,0,0,
18012,GEL EFFECT KERATIN - ESMALTE MARSALA Nº 59,2.56,2.56,"R$ 42,90","R$ 4,99",759.72 %,,0,0,
19005,PINCEL PARA PÓ,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19008,PINCEL PARA LÁBIOS,.00,.00,"R$ 20,00","R$ 20,00",0.00 %,,0,0,
19013,CAMISA POLO HINODE C/ RECORTE M,.00,.00,"R$ 40,00","R$ 40,00",0.00 %,,0,0,
19021,CAMISA POLO HINODE C/ RECORTE GG,.00,.00,"R$ 40,00","R$ 40,00",0.00 %,,0,0,
19030,CAMISA POLO MASCULINA AZUL MARINHO - GG,.00,.00,"R$ 40,00","R$ 40,00",0.00 %,,0,0,
19031,CAMISA POLO MASCULINA AZUL MARINHO XGG,.00,.00,"R$ 40,00","R$ 40,00",0.00 %,,0,0,
19036,CAMISA POLO MASCULINA VERMELHA - XGG,.00,.00,"R$ 40,00","R$ 40,00",0.00 %,,0,0,
19037,COPO ESPIRAL COM TAMPA E CANUDO,.00,.00,"R$ 5,00","R$ 5,00",0.00 %,,0,0,
19045,REGATA FEMININA H+ P,.00,.00,"R$ 60,00","R$ 40,00",50.00 %,,0,0,
19060,CAMISA POLO FEMININA AZUL G,.00,.00,"R$ 40,00","R$ 40,00",0.00 %,,0,0,
19063,SHORT SAIA H+ P,.00,.00,"R$ 85,00","R$ 40,00",112.50 %,,0,0,
19064,SHORT SAIA H+ M,.00,.00,"R$ 85,00","R$ 40,00",112.50 %,,0,0,
19065,SHORT SAIA H+ G,.00,.00,"R$ 85,00","R$ 40,00",112.50 %,,0,0,
19066,BLUSA FEMININA PRETA LEVE P,.00,.00,"R$ 60,00","R$ 35,00",71.43 %,,0,0,
19070,BLUSA FEMININA PRETA LEVE XGG,.00,.00,"R$ 60,00","R$ 35,00",71.43 %,,0,0,
19082,POLO EMPIRE INTENSE - M,.00,.00,"R$ 65,00","R$ 65,00",0.00 %,,0,0,
19083,POLO EMPIRE INTENSE - G,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19084,POLO EMPIRE INTENSE - GG,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19085,POLO EMPIRE INTENSE - XG,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19088,POLO EMPIRE - GG,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19089,POLO EMPIRE - XG,.00,.00,"R$ 65,00","R$ 65,00",0.00 %,,0,0,
19091,POLO GRACE MIDNIGHT - G,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19092,POLO GRACE MIDNIGHT - GG,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19093,POLO GRACE - M,.00,.00,"R$ 70,00","R$ 70,00",0.00 %,,0,0,
19094,POLO GRACE - G,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19095,POLO GRACE - GG,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19096,POLO GRAND - M,.00,.00,"R$ 70,00","R$ 70,00",0.00 %,,0,0,
19097,POLO GRAND - G,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19098,POLO GRAND - GG,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19099,POLO GRAND - XG,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19103,POLO ETERNA BLUE - M,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19104,POLO ETERNA BLUE - G,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19105,POLO ETERNA BLUE - GG,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19109,POLO HND BRANCA E AMARELA FEMININA - GG,.00,.00,"R$ 40,00","R$ 40,00",0.00 %,,0,0,
19118,CAMISA JEANS FEMININA - 42,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19119,CAMISA JEANS FEMININA - 44,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19120,CAMISA JEANS FEMININA - 46,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19123,CAMISA JEANS MASCULINA - G,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19124,CAMISA JEANS MASCULINA - GG,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19125,PORTA PASSAPORTE,.00,.00,"R$ 25,00","R$ 30,00",-16.67 %,,0,0,
19131,POLO ETERNA BLUE - P,.00,.00,"R$ 40,00","R$ 40,00",0.00 %,,0,0,
19132,COPO BOLHA SHAKE H+,.00,.00,"R$ 2,00","R$ 2,00",0.00 %,,0,0,
19141,POLO ETERNA BLUE - XG,.00,.00,"R$ 40,00","R$ 40,00",0.00 %,,0,0,
19142,POLO HINODE C/ RECORTE - XG,.00,.00,"R$ 40,00","R$ 40,00",0.00 %,,0,0,
19146,GARRAFA DE ALUMINIO - VERMELHO,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19149,LENÇO DOURADO HINODE,.00,.00,"R$ 15,00","R$ 15,00",0.00 %,,0,0,
19150,SACOLA PRETA E AMARELA HINODE,.00,.00,"R$ 40,00","R$ 35,00",14.29 %,,0,0,
19157,CAMISA MASC PRETA C/ LOGO DOURADO - Nº 2,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19158,CAMISA MASC PRETA C/ LOGO DOURADO - Nº 3,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19159,CAMISA MASC PRETA C/ LOGO DOURADO - Nº 4,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19160,CAMISA MASC PRETA C/ LOGO DOURADO - Nº 5,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19161,CAMISA MASC PRETA C/ LOGO DOURADO - Nº 6,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19162,CAMISA MASC BRANCA C/ LOGO CINZA E AMARELO - Nº 2,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19163,CAMISA MASC BRANCA C/ LOGO CINZA E AMARELO - Nº 3,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19164,CAMISA MASC BRANCA C/ LOGO CINZA E AMARELO - Nº 4,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19165,CAMISA MASC BRANCA C/ LOGO CINZA E AMARELO - Nº 5,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19166,CAMISA MASC BRANCA C/ LOGO CINZA E AMARELO - Nº 6,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19167,CAMISA MASC ROYAL C/ LOGO BRANCO - Nº 2,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19168,CAMISA MASC ROYAL C/ LOGO BRANCO - Nº 3,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19169,CAMISA MASC ROYAL C/ LOGO BRANCO - Nº 4,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19170,CAMISA MASC ROYAL C/ LOGO BRANCO - Nº 5,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19171,CAMISA MASC ROYAL C/ LOGO BRANCO - Nº 6,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19172,CAMISA MASC DARK BLUE C/ LOGO PRATA - Nº 2,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19173,CAMISA MASC DARK BLUE C/ LOGO PRATA - Nº 3,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19174,CAMISA MASC DARK BLUE C/ LOGO PRATA - Nº 4,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19175,CAMISA MASC DARK BLUE C/ LOGO PRATA - Nº 5,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19176,CAMISA MASC DARK BLUE C/ LOGO PRATA - Nº 6,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19177,CAMISA MASC NOSTALGIA C/ LOGO PRETO - Nº 2,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19178,CAMISA MASC NOSTALGIA C/ LOGO PRETO - Nº 3,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19179,CAMISA MASC NOSTALGIA C/ LOGO PRETO - Nº 4,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19180,CAMISA MASC NOSTALGIA C/ LOGO PRETO - Nº 5,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19181,CAMISA MASC NOSTALGIA C/ LOGO PRETO - Nº 6,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19182,CAMISA MASC LILÁS C/ LOGO BRANCO - Nº 2,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19183,CAMISA MASC LILÁS C/ LOGO BRANCO - Nº 3,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19184,CAMISA MASC LILÁS C/ LOGO BRANCO - Nº 4,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19185,CAMISA MASC LILÁS C/ LOGO BRANCO - Nº 5,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19186,CAMISA MASC LILÁS C/ LOGO BRANCO - Nº 6,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19187,CAMISA FEM BRANCA C/ MARINHO LOGO MARINHO - Nº 2,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19188,CAMISA FEM BRANCA C/ MARINHO LOGO MARINHO - Nº 3,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19189,CAMISA FEM BRANCA C/ MARINHO LOGO MARINHO - Nº 4,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19190,CAMISA FEM BRANCA C/ MARINHO LOGO MARINHO - Nº 5,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19191,CAMISA FEM BRANCA C/ MARINHO LOGO MARINHO - Nº 6,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19192,CAMISA FEM BRANCA C/ AMARELO LOGO ORIGINAL - Nº 2,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19193,CAMISA FEM BRANCA C/ AMARELO LOGO ORIGINAL - Nº 3,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19194,CAMISA FEM BRANCA C/ AMARELO LOGO ORIGINAL - Nº 4,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19195,CAMISA FEM BRANCA C/ AMARELO LOGO ORIGINAL - Nº 5,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19196,CAMISA FEM BRANCA C/ AMARELO LOGO ORIGINAL - Nº 6,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19197,CAMISA FEM ROSA C/ LOGO AMARELO - Nº 2,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19198,CAMISA FEM ROSA C/ LOGO AMARELO - Nº 3,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19199,CAMISA FEM ROSA C/ LOGO AMARELO - Nº 4,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19200,CAMISA FEM ROSA C/ LOGO AMARELO - Nº 5,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19201,CAMISA FEM ROSA C/ LOGO AMARELO - Nº 6,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19202,CAMISA FEM AZUL C/ LOGO BRANCO - Nº 2,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19203,CAMISA FEM AZUL C/ LOGO BRANCO - Nº 3,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19204,CAMISA FEM AZUL C/ LOGO BRANCO - Nº 4,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19205,CAMISA FEM AZUL C/ LOGO BRANCO - Nº 5,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19206,CAMISA FEM AZUL C/ LOGO BRANCO - Nº 6,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19207,CAMISA JEANS FEMININA BÁSICA CLARA - M,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19208,CAMISA JEANS FEMININA BÁSICA CLARA - G,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19209,CAMISA JEANS FEMININA BÁSICA CLARA - GG,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19210,CAMISA JEANS FEMININA BÁSICA ESCURA -M,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19211,CAMISA JEANS FEMININA BÁSICA ESCURA -G,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19212,CAMISA JEANS FEMININA BÁSICA ESCURA - GG,.00,.00,"R$ 19,90","R$ 19,90",0.00 %,,0,0,
19213,CAMISA JEANS MASCULINA BÁSICA ORIGINAL - M,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19215,CAMISA JEANS MASCULINA BÁSICA ORIGINAL - GG,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19216,CAMISA JEANS MASCULINA BÁSICA CLARA - M,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19217,CAMISA JEANS MASCULINA BÁSICA CLARA - G,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19219,CALÇA LEGGING 3D VERDE- M,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19220,CALÇA LEGGING 3D VERDE - G,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19221,CALÇA LEGGING 3D VERDE- GG,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19225,CALÇA LEGGING 3D CINZA - M,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19226,CALÇA LEGGING 3D CINZA - G,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19227,CALÇA LEGGING 3D CINZA - GG,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19228,CALÇA LEGGING BI COLOR PRETA/PINK - M,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19229,CALÇA LEGGING BI COLOR PRETA/PINK - G,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19230,CALÇA LEGGING BI COLOR PRETA/PINK - GG,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19231,CALÇA LEGGING BI COLOR PRETA/AZUL - M,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19232,CALÇA LEGGING BI COLOR PRETA/AZUL - G,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19233,CALÇA LEGGING BI COLOR PRETA/AZUL - GG,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19234,CALÇA LEGGING BI COLOR PRETA/VERDE - M,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19235,CALÇA LEGGING BI COLOR PRETA/VERDE - G,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19236,CALÇA LEGGING BI COLOR PRETA/VERDE - GG,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19240,CALÇA LEGGING C/ FAIXA LATERAL PRETA- M,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19241,CALÇA LEGGING C/ FAIXA LATERAL PRETA - G,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19242,CALÇA LEGGING C/ FAIXA LATERAL PRETA - GG,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19243,VESTIDO CINZA/BRANCO - M,.00,.00,"R$ 19,90","R$ 19,90",0.00 %,,0,0,
19244,VESTIDO CINZA/BRANCO - G,.00,.00,"R$ 19,90","R$ 19,90",0.00 %,,0,0,
19245,VESTIDO CINZA/BRANCO - GG,.00,.00,"R$ 19,90","R$ 19,90",0.00 %,,0,0,
19246,VESTIDO PRETO/AMARELO - M,.00,.00,"R$ 19,90","R$ 19,90",0.00 %,,0,0,
19247,VESTIDO PRETO/AMARELO - G,.00,.00,"R$ 19,90","R$ 19,90",0.00 %,,0,0,
19248,VESTIDO PRETO/AMARELO - GG,.00,.00,"R$ 19,90","R$ 19,90",0.00 %,,0,0,
19249,SAIA SHORT + TOP PRETO /AMARELO - M,.00,.00,"R$ 29,90","R$ 29,90",0.00 %,,0,0,
19250,SAIA SHORT + TOP PRETO /AMARELO - G,.00,.00,"R$ 29,90","R$ 29,90",0.00 %,,0,0,
19252,SAIA SHORT + TOP PRETO /AZUL - M,.00,.00,"R$ 29,90","R$ 29,90",0.00 %,,0,0,
19261,TOP CRUZADO PRETO - M,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19262,TOP CRUZADO PRETO - G,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19263,TOP CRUZADO PRETO - GG,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19264,TOP CRUZADO VERDE - M,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19265,TOP CRUZADO VERDE - G,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19267,TOP CLASSICO PINK - M,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19268,TOP CLASSICO PINK - G,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19270,TOP CLASSICO AMARELO - M,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19271,TOP CLASSICO AMARELO - G,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19272,TOP CLASSICO AMARELO - GG,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19273,SAIA TAPA BUMBUM PINK,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19274,SAIA TAPA BUMBUM VERDE,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19275,SAIA TAPA BUMBUM AMARELO,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19276,SAIA TAPA BUMBUM AZUL,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19277,SAIA TAPA BUMBUM CINZA,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19278,SAIA TAPA BUMBUM PRETA,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19279,BLUSA FEM. DRY FIT REGATA BRANCA - M,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19280,BLUSA FEM. DRY FIT REGATA BRANCA - G,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19281,BLUSA FEM. DRY FIT REGATA BRANCA - GG,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19283,BLUSA FEM. DRY FIT REGATA PRETA - G,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19284,BLUSA FEM. DRY FIT REGATA PRETA - GG,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19285,BLUSA FEM. DRY FIT REGATA AMARELA - M,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19286,BLUSA FEM. DRY FIT REGATA AMARELA - G,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19287,BLUSA FEM. DRY FIT REGATA AMARELA - GG,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19288,BLUSA FEM. DRY FIT REGATA VERDE - M,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19289,BLUSA FEM. DRY FIT REGATA VERDE - G,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19290,BLUSA FEM. DRY FIT REGATA VERDE - GG,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19293,BLUSA FEM. DRY FIT C/ MANGA BRANCA - GG,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19294,BLUSA FEM. DRY FIT C/ MANGA PRETA - M,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19297,BLUSA FEM. DRY FIT C/ MANGA AMARELA - M,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19300,BLUSA FEM. DRY FIT C/ MANGA VERDE - M,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
